# V        B-V     V-I     R-I    Nnight--------  nobs----------  Vary? R.A.             D.E.C.         Name    
  20.116   1.376   1.719   0.818   0.008   0.014   0.010   0.008  28   8  28  35  35   8  35  48 -0.001 190.46154235204  -0.60077273998 L104-S139     
  17.272   0.554   0.672   0.352   0.002   0.005   0.005   0.008  49  49  49  17  82  73  71  35  0.022 190.77961490552  -0.34958807839 L104-S659     
  18.796   1.378   1.735   0.841   0.004   0.008   0.005   0.004  91  55  91  53 133  71 129  85  0.009 190.52333213886  -0.59134832806 L104-S168     
  19.962   1.528   1.955   0.967   0.008   0.019   0.010   0.008  24   8  24  29  46   8  46  45  0.007 190.75870226820  -0.58705098285 L104-S309     
  19.797   1.545   2.170   1.159   0.007   0.018   0.008   0.007  33   7  33  39  59   7  59  61  0.009 190.55771915913  -0.53569737222 L104-S190     
  17.484   0.619   0.743   0.371   0.003   0.004   0.004   0.004  67  67  67  46  90  90  85  69  0.011 190.41394508680  -0.66689115730 L104-S456     
  20.446   0.717   0.821   0.421   0.013   0.018   0.024   0.023  16   7  16  15  20   7  18  18  0.026 190.40156690280  -0.72996862835 L104-S706     
  13.641   0.661   0.734   0.359   0.002   0.002   0.002   0.002  96  84  96  55 138 111 118  77  0.007 190.80928248962  -0.55563065741 L104-350      
  19.930   1.364   1.613   0.779   0.007   0.019   0.008   0.008  35  15  35  35  67  15  67  59  0.021 190.53645298878  -0.72716580285 L104-S178     
  20.221   0.870   1.025   0.481   0.009   0.020   0.015   0.015  19   8  19  23  39   8  31  31  0.015 190.54439473947  -0.47809772385 L104-S742     
  20.593  79.406   2.314   1.263   0.015  10.000   0.017   0.010  17   0  17  28  20   0  20  42  0.012 190.41723421415  -0.69340315183 L104-S125     
  18.159   0.719   0.828   0.430   0.006   0.010   0.008   0.012  25  24  24  17  25  24  24  20  0.017 190.26797185938  -0.44518250677 L104-S388     
  19.327   1.567   2.712   1.550   0.010   0.017   0.010   0.011  27   7  27  25  42   7  42  44  0.032 190.30587477287  -0.65264376587 L104-S406     
  16.720   0.595   0.779   0.387   0.004   0.006   0.005   0.005  50  47  50  40  53  49  53  44  0.019 190.34267783960  -0.45845597744 L104-S428     
  17.883   0.835   0.963   0.484   0.002   0.005   0.004   0.004  63  63  63  35  99  87  88  54  0.010 190.79483727217  -0.72884210375 L104-S519     
  17.719  82.280 -82.280 -82.760   0.018  10.000  10.000  10.000   5   0   0   0   5   0   0   0  0.037 190.19661815961  -0.16255032857 L104-S597     
  14.893   0.750   0.829   0.399   0.002   0.002   0.002   0.002  77  65  77  37 112  87  90  64  0.009 190.54242051840  -0.39837745561 L104-S484     
  14.334   0.800   0.849   0.401   0.001   0.003   0.002   0.003  53  53  53  17  93  81  75  41  0.010 190.73652550379  -0.34554385397 L104-S511     
  20.336   0.533   0.637   0.300   0.010   0.014   0.017   0.017  26  17  18  18  33  17  20  20  0.007 190.49487501780  -0.71597382334 L104-S732     
  20.144   0.018 -79.855 -79.830   0.009   0.014  10.000  10.000  20  20   0   0  36  24   0   0  0.014 190.56612754663  -0.41496621238 L104-S194     
