# V        B-V     V-I     R-I    Nnight--------  nobs----------  Vary? R.A.             D.E.C.         Name    
  17.249   0.926   1.101  83.851   0.006   0.010   0.009  10.000   6   6   6   0   9   9   8   0  0.015 294.29662605921   0.36451382531 L111-S453     
  17.569   1.079   1.251  83.681   0.007   0.016   0.010  10.000   6   6   6   0   8   8   8   0  0.017 294.17306860288   0.44062044462 L111-S377     
  15.918   1.022   1.136  85.217   0.004   0.009   0.006  10.000   6   6   6   0   9   9   8   0  0.014 294.46967174212   0.30359157483 L111-S572     
  14.233   1.078   1.234  87.000   0.005   0.006   0.006  10.000   6   6   6   0   9   9   8   0  0.006 294.25635257562   0.42328487608 L111-S195     
  16.016   0.999   1.147  85.130   0.004   0.007   0.006  10.000   6   6   6   0   9   9   8   0  0.016 294.60206670761   0.37122673353 L111-S658     
  16.798   1.196   1.293  84.494   0.005   0.008   0.007  10.000   6   6   6   0   9   9   8   0 -0.001 294.22109077772   0.33755832142 L111-S184     
  16.172   0.946   1.145  84.972   0.004   0.007   0.007  10.000   6   6   6   0   9   9   8   0  0.016 294.52160457770   0.40392307229 L111-S311     
  15.686   1.440   1.613  85.926   0.004   0.008   0.005  10.000   6   6   6   0   9   9   8   0  0.015 294.48085234960   0.67957230250 L111-S580     
  15.518   1.267   1.456   0.740   0.004   0.009   0.006   0.006  13  12  13  10  15  14  15  12  0.009 294.28751450777   0.23700546344 L111-S93      
  18.119   1.164   1.292  83.172   0.012   0.018   0.015  10.000   6   6   6   0   9   9   8   0  0.013 294.24289282163   0.36252854559 L111-S414     
  16.962   1.316   1.472  84.509   0.006   0.014   0.008  10.000   6   6   6   0   9   9   8   0  0.013 294.37374970913   0.55016641617 L111-S511     
  15.234   1.047   1.188  85.953   0.007   0.011   0.008  10.000   6   6   6   0   8   8   8   0  0.012 294.16765055656   0.38680016465 L111-S369     
  17.341   1.145   1.388  84.046   0.009   0.012   0.011  10.000   6   6   6   0   9   9   8   0  0.015 294.23332098325   0.50771857368 L111-S409     
  15.641   1.330   1.548   0.758   0.003   0.004   0.005   0.006  23  22  10   9  32  31  12  12  0.004 294.60020929178   0.53230431981 L111-S60      
  16.801   1.055   1.211  84.409   0.007   0.010   0.012  10.000   6   6   6   0   8   8   8   0  0.011 294.48963034948   0.20846814103 L111-S584     
  17.537   0.980   1.170  83.632   0.012   0.018   0.014  10.000   6   6   6   0   9   9   8   0  0.019 294.49867744446   0.27220167372 L111-S295     
  15.345   0.998   1.137  85.791   0.005   0.007   0.008  10.000   6   6   5   0   8   8   7   0 -0.003 294.26771253943   0.63603595575 L111-S438     
  15.918   0.939   1.101  85.182   0.004   0.008   0.007  10.000   6   6   6   0   9   9   8   0  0.007 294.45108860334   0.24782691850 L111-S559     
  14.536   1.418   1.539  87.002   0.004   0.005   0.005  10.000   6   6   6   0   9   9   8   0 -0.001 294.35701435407   0.27985521846 L111-S239     
  17.363   1.251   1.393  84.029   0.010   0.014   0.012  10.000   6   6   6   0   8   8   8   0  0.014 294.31879730225   0.66198287540 L111-S470     
  18.104  81.895   1.203  83.098   0.009  10.000   0.013  10.000   6   0   6   0   8   0   8   0  0.022 294.34592656295   0.62439831628 L111-S491     
  16.735   1.455   1.588  84.852   0.006   0.011   0.007  10.000   6   6   6   0   8   8   8   0  0.008 294.33544347286   0.62314261383 L111-S480     
  12.235   1.335   1.471  89.235   0.004   0.005   0.010  10.000   5   5   5   0   7   7   6   0  0.013 294.55958844821   0.58987653679 L111-S633     
  14.384   1.968   2.351  87.966   0.004   0.006   0.005  10.000   6   6   6   0   9   9   8   0  0.022 294.23343003591   0.30516870287 L111-S188     
  15.339   1.482   1.592  86.252   0.010   0.011   0.012  10.000   6   6   6   0   8   8   8   0  0.012 294.61844484806   0.23333048926 L111-S353     
  17.688   1.069   1.262  83.573   0.016   0.019   0.018  10.000   6   6   6   0   9   9   8   0  0.022 294.25998863578   0.42990717252 L111-S434     
  16.559   1.117   1.249  84.689   0.005   0.008   0.007  10.000   6   6   6   0   9   9   8   0  0.002 294.26711640954   0.26656922552 L111-S436     
  15.083   1.435   1.551  86.467   0.004   0.005   0.004  10.000   6   6   6   0   9   9   8   0  0.010 294.50115121727   0.36250996484 L111-S597     
  18.196   1.041   1.160   0.563   0.006   0.013   0.012   0.013  22  21  10   8  25  24  12  11  0.018 294.57070316474   0.52570165316 L111-S136     
  18.026   0.994   1.188  83.161   0.009   0.015   0.015  10.000   6   6   6   0   8   8   8   0  0.015 294.24637343089   0.62913205359 L111-S420     
  18.069  81.930   1.315  83.245   0.009  10.000   0.013  10.000   6   0   6   0   9   0   8   0  0.024 294.58663390477   0.58519318594 L111-S651     
  18.435  81.564   1.506  83.070   0.010  10.000   0.013  10.000   6   0   6   0   9   0   8   0  0.019 294.29666550954   0.24993198819 L111-S208     
  17.188   1.321   1.520  84.331   0.007   0.012   0.011  10.000   6   6   6   0   8   8   8   0  0.030 294.37012190819   0.19794339604 L111-S509     
