# V        B-V     V-I     R-I    Nnight--------  nobs----------  Vary? R.A.             D.E.C.         Name    
  11.493   0.160 -88.506   0.000   0.002   0.003  10.000  14.142  22  22   0   0  24  24   0   0  0.003 118.53581173420  -0.41253110250 L99-366       
   9.398  -0.155  -0.141  -0.082   0.002   0.002   0.002   0.002 110 110 105 105 110 110 105 105  0.000 118.97618446350  -0.28026559300 L99-438       
  15.941   0.592   0.776  84.834   0.020   0.022   0.021  10.000   9   9   6   0   9   9   6   0  0.036 118.66057103475  -0.47848873774 L99-S9        
  15.368   0.755   0.892  85.523   0.016   0.020   0.017  10.000   9   9   6   0   9   9   6   0  0.023 118.69400445620  -0.44321971152 L99-S14       
  11.461   1.091   1.101  89.639   0.004   0.007   0.009  10.000  20  19   6   0  20  19   6   0  0.015 118.65654733976  -0.46993926525 L99-288       
  17.406   0.709   0.804  83.397   0.009   0.016   0.012  10.000   6   5   5   0   6   5   5   0 -0.009 118.64375201861  -0.46019748900 L99-S7        
  17.696  82.303   1.299  83.602   0.016  10.000   0.018  10.000   6   0   6   0   6   0   6   0  0.028 118.69103261630  -0.48616665125 L99-S13       
  16.233   0.947   1.083  84.849   0.007   0.013   0.010  10.000  11   9   6   0  11   9   6   0 -0.005 118.67616972923  -0.45287938330 L99-S10       
  16.743   0.713   0.793  84.049   0.012   0.018   0.014  10.000   7   6   6   0   7   6   6   0  0.003 118.65646588008  -0.43987843461 L99-S8        
   9.417  -0.067  -0.074  -0.042   0.001   0.002   0.002   0.001  75  75  70  70  75  75  70  70  0.000 119.02790464958  -0.34505602095 L99-447       
  12.163   0.496   0.598  88.434   0.004   0.006   0.006  10.000  20  19   6   0  20  19   6   0  0.008 118.68315602938  -0.46310357624 L99-294       
   9.468  -0.040 -90.531   0.000   0.006   0.008  10.000  14.142   5   5   0   0   5   5   0   0  0.000 118.86240218480  -0.29169698609 L99-418       
  11.149   1.008 -88.850   0.000   0.003   0.004  10.000  14.142  20  20   0   0  22  22   0   0  0.004 118.54945425987  -0.42635643535 L99-367       
   9.809   0.409   0.507  90.697   0.010   0.013   0.013  10.000   8   5   6   0   9   5   8   0  0.029 118.80428626537  -0.42575498793 L99-408       
