# V        B-V     V-I     R-I    Nnight--------  nobs----------  Vary? R.A.             D.E.C.         Name    
  14.701   1.426 -85.298   0.000   0.014   0.022  10.000  14.142   8   8   0   0   8   8   0   0  0.036  89.50189856663  -0.14704407162 L97-S6        
  14.506   1.124 -85.493   0.000   0.008   0.011  10.000  14.142   9   9   0   0   9   9   0   0  0.007  89.29333080848   0.02746137089 L97-S2        
  14.982   1.167 -85.017   0.000   0.012   0.017  10.000  14.142   8   8   0   0   8   8   0   0  0.015  89.47188380559  -0.15343993611 L97-S4        
  10.209   0.432 -89.790   0.000   0.004   0.005  10.000  14.142  10   8   0   0  10   8   0   0 -0.002  89.68957538605  -0.07940875901 L97-225       
  11.608   1.650   1.771   0.843   0.002   0.003   0.003   0.004  35  35  23  23  35  35  23  23  0.003  89.38819678624   0.35463970290 L97-345       
  11.480   1.866   1.996   0.952   0.002   0.003   0.004   0.005  34  34  20  20  34  34  20  20  0.003  89.47949161530  -0.15791742378 L97-75        
   9.783   0.201   0.266   0.140   0.001   0.002   0.002   0.001 117 117 102 102 119 117 102 102 -0.031  89.40540526708   0.22889552222 L97-351       
  12.629   0.629 -87.370   0.000   0.003   0.004  10.000  14.142  15  15   0   0  15  15   0   0  0.002  89.51836296916  -0.12968573782 L97-196       
  14.884   1.149 -85.115   0.000   0.007   0.012  10.000  14.142   9   9   0   0   9   9   0   0  0.004  89.28922858238   0.03084859000 L97-S1        
  14.168   0.701 -85.831   0.000   0.005   0.007  10.000  14.142   8   8   0   0   8   8   0   0 -0.001  89.48755292892  -0.13074049208 L97-191       
  10.791   1.362   1.503   0.726   0.002   0.002   0.002   0.001  82  82  77  77  84  82  77  77 -0.004  89.60433772405   0.08710761362 L97-284       
  15.202   1.290 -84.797   0.000   0.010   0.018  10.000  14.142   9   9   0   0   9   9   0   0 -0.002  89.31568997304   0.04174137963 L97-S3        
  11.205   0.499 -88.794   0.000   0.005   0.007  10.000  14.142   7   7   0   0   7   7   0   0  0.005  89.49226457278  -0.12013549699 L97-S5        
  14.119   0.897 -85.880   0.000   0.004   0.013  10.000  14.142  12  10   0   0  12  10   0   0  0.027  89.68348013560  -0.08617733849 L97-224       
  11.735   0.647   0.725   0.354   0.001   0.002   0.002   0.001  92  92  69  69  92  92  69  69  0.008  89.28140025735   0.01983747721 L97-249       
   9.261   0.597 -90.738   0.000   0.002   0.004  10.000  14.142  17  17   0   0  19  17   0   0 -0.002  89.36359945933   0.22244944361 L97-346       
  12.884   0.629 -87.115   0.000   0.006   0.012  10.000  14.142   9   8   0   0   9   8   0   0  0.030  89.65058415731  -0.11517585437 L97-219       
  11.603   1.301 -88.396   0.000   0.007   0.009  10.000  14.142  13  12   0   0  13  12   0   0  0.014  89.65759371122  -0.08068738831 L97-222       
  11.762   0.583 -88.237   0.000   0.004   0.008  10.000  14.142   9   9   0   0   9   9   0   0  0.013  89.29138302008   0.04423164368 L97-250       
