# V        B-V     V-I     R-I    Nnight--------  nobs----------  Vary? R.A.             D.E.C.         Name    
  18.269   1.068   1.205   0.568   0.012   0.021   0.016   0.013  10   6  10   8  10   6  10   8  0.005 266.26718682845  -0.20995642980 L109-S234     
  18.198   1.134   1.326   0.674   0.011   0.018   0.015   0.012  18  13  10  10  18  14  10  10  0.020 266.09358216921  -0.00179782271 L109-S132     
  16.750   0.979   1.146   0.571   0.005   0.009   0.008   0.008  11   9  10   9  12  10  10  10  0.007 266.11624295712  -0.32399728245 L109-S80      
  17.811   0.943   1.175   0.581   0.008   0.018   0.012   0.010  10   8  10   8  10   8  10   8  0.015 266.26565873226  -0.14676868121 L109-S230     
  17.900   1.245   1.410   0.630   0.009   0.017   0.015   0.013  10   6  10   8  10   6  10   8  0.013 266.06876277924  -0.12632426262 L109-S112     
  18.118   0.896   1.113   0.562   0.017   0.022   0.022   0.015  10   8  10   8  10   8  10   8  0.023 266.13108479182  -0.13788655970 L109-S152     
  13.779  86.220   1.703   0.811   0.003  10.000   0.004   0.003  10   0  10   8  10   0  10   8  0.033 266.29171889623  -0.05160301818 L109-S254     
  17.823   1.308   1.619   0.748   0.015   0.020   0.019   0.012  10   6  10   8  10   6  10   8  0.020 266.32726078033  -0.32812554995 L109-S262     
  15.983   1.021   1.129   0.582   0.011   0.014   0.013   0.008  10   8  10   8  10   8  10   8  0.019 266.35454715888  -0.33492601487 L109-S280     
  14.310   1.335   1.459   0.696   0.004   0.008   0.006   0.005  12  10  11  10  13  11  11  11  0.010 266.09177722136  -0.33180210537 L109-S68      
  16.487   1.068   1.156   0.560   0.006   0.009   0.009   0.008  10   8  10   8  10   8  10   8  0.009 266.22247479757  -0.28925244755 L109-S208     
  16.747   1.475   1.756   0.812   0.004   0.006   0.008   0.008  40  36  13  13  52  47  13  13  0.013 266.05681933562  -0.04552284665 L109-S10      
  18.273   0.961   1.203   0.601   0.013   0.021   0.017   0.014   9   7   8   8  10   7   8   8  0.006 266.00824139615  -0.29780728552 L109-S46      
  17.522   0.988   1.147   0.594   0.007   0.014   0.013   0.012   9   7   8   8  10   7   8   8  0.011 266.13687283198  -0.41276015600 L109-S88      
  13.745   1.383   1.502   0.729   0.004   0.008   0.004   0.003  10   8  10   8  10   8  10   8  0.008 266.33502455552  -0.33088211801 L109-S266     
  16.279   1.367   1.535   0.745   0.004   0.008   0.007   0.007  10   8   9   9  11   9   9   9  0.005 266.01411828597  -0.34147369332 L109-S48      
  16.808   1.284   1.482   0.741   0.007   0.019   0.013   0.011  10   8  10   8  10   8  10   8  0.027 266.21008154551  -0.06303803868 L109-S198     
  18.353  81.646   1.327   0.632   0.013  10.000   0.017   0.015  10   0  10   8  10   0  10   8  0.018 266.32352202733  -0.12022523377 L109-S258     
  15.330   1.095   1.256   0.612   0.003   0.003   0.004   0.003  27  23  12  12  34  29  12  12  0.004 266.08868892988  -0.06333860079 L109-S23      
  15.665   1.037   1.223   0.615   0.004   0.013   0.007   0.006  10   8  10   8  10   8  10   8  0.017 266.19131685893  -0.08486971961 L109-S182     
  17.945   1.035   1.255   0.638   0.008   0.014   0.020   0.021  32  28  13  13  39  34  13  13  0.040 266.04250242313  -0.04504273521 L109-S5       
  15.630   1.387   1.552   0.756   0.003   0.010   0.007   0.007  10   8  10   8  10   8  10   8  0.009 266.28711036841  -0.25828238540 L109-S252     
  15.335   1.292   1.486   0.741   0.003   0.007   0.006   0.006  10   8  10  10  12  10  11  10  0.008 266.00062516754  -0.43216026624 L109-S1       
  16.827   1.016   1.203   0.599   0.005   0.009   0.009   0.009  10   8  10   8  10   8  10   8  0.008 266.28616910776  -0.19978575495 L109-S250     
