# V        B-V     V-I     R-I    Nnight--------  nobs----------  Vary? R.A.             D.E.C.         Name    
  12.158   1.060 -87.841   0.000   0.005   0.008  10.000  14.142  18  18   0   0  18  18   0   0  0.000 133.04280764659  -0.69243105359 L100-233      
  12.069   0.770 -87.930   0.000   0.004   0.006  10.000  14.142  30  27   0   0  30  27   0   0  0.018 133.36143581867  -0.65517179171 L100-272      
  15.321   0.918 -84.678   0.000   0.019   0.026  10.000  14.142   9   7   0   0   9   7   0   0  0.030 133.31256167491  -0.68094575564 L100-S2       
  10.139   0.157   0.163   0.085   0.002   0.002   0.002   0.001  57  57  53  53  57  57  53  53 -0.018 133.14195547104  -0.66354205661 L100-241      
   9.148   1.276   1.200   0.553   0.002   0.002   0.002   0.001  78  78  72  72  78  78  72  72 -0.009 133.31011693478  -0.72507203791 L100-162      
  11.799   0.494   0.588   0.293   0.001   0.002   0.002   0.001  74  74  58  58  74  74  58  58  0.000 133.39789166451  -0.61135059675 L100-280      
  12.350   0.551   0.666   0.323   0.003   0.005   0.005   0.004  26  23   6   6  26  23   6   6  0.020 133.32702951431  -0.68601943572 L100-269      
  11.370   1.315   1.327   0.636   0.003   0.005   0.007   0.009  15  15   9   9  15  15   9   9  0.000 133.47721859614  -0.53942131201 L100-394      
   9.768   1.140 -90.231   0.000   0.006   0.008  10.000  14.142   6   6   0   0   6   6   0   0  0.000 133.09814388752  -0.81879867991 L100-134      
  13.033   0.481   0.612   0.298   0.005   0.009   0.007   0.006  12  10   6   6  12  10   6   6  0.023 133.32182288965  -0.69145903111 L100-267      
   9.128   0.760 -90.871   0.000   0.009   0.011  10.000  14.142   8   8   0   0   8   8   0   0  0.000 133.45280141830  -0.54989804904 L100-289      
