# V        B-V     V-I     R-I    Nnight--------  nobs----------  Vary? R.A.             D.E.C.         Name    
  17.136   0.780   0.860   0.450   0.009   0.014   0.014   0.012   9   7   9   9  13  11  11  11 -0.001 249.27151282032  -0.58319923613 L108-S14      
  16.331   1.180   1.303   0.645   0.010   0.016   0.012   0.009  10   7  10  10  14  12  14  14  0.022 249.25211345206  -0.58413604789 L108-S9       
  12.728   0.700 -87.271   0.000   0.006   0.009  10.000  14.142  26  26   0   0  26  26   0   0  0.000 249.06047319969  -0.42627575980 L108-727      
  16.615   0.742   0.826   0.427   0.008   0.011   0.012   0.013  10   8  10  10  16  14  10  10  0.012 249.22979019483  -0.55496083260 L108-S7       
  12.072   0.686 -87.927   0.000   0.003   0.007  10.000  14.142   9   5   0   0  15   5   0   0  0.010 249.22651670774  -0.54150519000 L108-468      
  17.006   1.259   1.459   0.677   0.009   0.017   0.012   0.010  10   7  10  10  14  10  14  14  0.008 249.26953334212  -0.57350585726 L108-S13      
  13.648   0.960 -86.351   0.000   0.009   0.012  10.000  14.142  11  11   0   0  11  11   0   0  0.000 249.06323709488  -0.42744369507 L108-728      
  12.699   1.018 -87.300   0.000   0.004   0.005  10.000  14.142  31  31   0   0  31  31   0   0  0.000 249.04615901311  -0.42468932947 L108-719      
  15.888   0.864   1.016   0.519   0.005   0.007   0.009   0.009  10   8  10  10  15  14  10  10  0.001 249.26282552779  -0.54979457325 L108-S11      
  11.310   1.379   1.409   0.665   0.002   0.003   0.002   0.002  91  88  83  81  99  96  86  85  0.018 249.25257067805  -0.57745413780 L108-475      
  10.435   0.545 -89.564   0.000   0.002   0.003  10.000  14.142   6   6   0   0  12  11   0   0 -0.001 249.82492860953  -0.44440990554 L108-984      
  17.824   0.891   1.070   0.513   0.012   0.020   0.017   0.019  10   6  10  10  13   8  10  10  0.016 249.22549492518  -0.56963311142 L108-S5       
  16.992   0.870   0.938   0.459   0.007   0.014   0.012   0.011  11   8  11  10  15  11  13  13  0.009 249.24850447973  -0.58159286499 L108-S8       
  10.704   0.177   0.210   0.111   0.002   0.002   0.002   0.002 116 116 116 109 124 124 118 114  0.014 249.44904658000  -0.55130519324 L108-551      
  16.727   1.181   1.441   0.683   0.010   0.014   0.013   0.011  11   8  11  10  16  11  14  14  0.017 249.26425381899  -0.56838346627 L108-S12      
  12.068   0.493 -87.931   0.000   0.003   0.004  10.000  14.142  15  15   0   0  15  15   0   0 -0.001 249.81928139528  -0.41855811662 L108-981      
  16.388   1.252   1.509   0.724   0.008   0.016   0.011   0.011  11   8  11  10  16  11  12  12  0.021 249.22505704562  -0.57777778837 L108-S3       
